filelist_name,raw_size,raw_time,status_quo_size,status_quo_time,zlib_1_size,zlib_1_time,zlib_2_size,zlib_2_time,zlib_3_size,zlib_3_time,zlib_4_size,zlib_4_time,zlib_5_size,zlib_5_time,zlib_6_size,zlib_6_time,zlib_7_size,zlib_7_time,zlib_8_size,zlib_8_time,zlib_9_size,zlib_9_time,bzip2_1_size,bzip2_1_time,bzip2_2_size,bzip2_2_time,bzip2_3_size,bzip2_3_time,bzip2_4_size,bzip2_4_time,bzip2_5_size,bzip2_5_time,bzip2_6_size,bzip2_6_time,bzip2_7_size,bzip2_7_time,bzip2_8_size,bzip2_8_time,bzip2_9_size,bzip2_9_time,xmill_zlib_1_size,xmill_zlib_1_time,xmill_zlib_2_size,xmill_zlib_2_time,xmill_zlib_3_size,xmill_zlib_3_time,xmill_zlib_4_size,xmill_zlib_4_time,xmill_zlib_5_size,xmill_zlib_5_time,xmill_zlib_6_size,xmill_zlib_6_time,xmill_zlib_7_size,xmill_zlib_7_time,xmill_zlib_8_size,xmill_zlib_8_time,xmill_zlib_9_size,xmill_zlib_9_time,xmill_bzip2_size,xmill_bzip2_time,xz_1_size,xz_1_time,xz_2_size,xz_2_time,xz_3_size,xz_3_time,xz_4_size,xz_4_time,xz_5_size,xz_5_time,xz_6_size,xz_6_time,xz_7_size,xz_7_time,xz_8_size,xz_8_time,xz_e_1_size,xz_e_1_time,xz_e_2_size,xz_e_2_time,xz_e_3_size,xz_e_3_time,xz_e_4_size,xz_e_4_time,xz_e_5_size,xz_e_5_time,xz_e_6_size,xz_e_6_time,xz_e_7_size,xz_e_7_time,xz_e_8_size,xz_e_8_time,freearc_1x_size,freearc_1x_time,freearc_2x_size,freearc_2x_time,freearc_3x_size,freearc_3x_time,freearc_4x_size,freearc_4x_time,freearc_5x_size,freearc_5x_time,freearc_6x_size,freearc_6x_time,freearc_7x_size,freearc_7x_time,freearc_1_size,freearc_1_time,freearc_2_size,freearc_2_time,freearc_3_size,freearc_3_time,freearc_4_size,freearc_4_time,freearc_5_size,freearc_5_time,freearc_6_size,freearc_6_time,freearc_7_size,freearc_7_time,freearc_1p_size,freearc_1p_time,freearc_2p_size,freearc_2p_time,freearc_3p_size,freearc_3p_time,freearc_4p_size,freearc_4p_time,freearc_5p_size,freearc_5p_time,freearc_6p_size,freearc_6p_time,freearc_7p_size,freearc_7p_time
000_xxxx.xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,774846,2.94049580892e-06,149298,0.320546627045,202379,0.0219677289327,198698,0.0233430067698,197034,0.0276079972585,183960,0.0381546020508,180485,0.0467802683512,179337,0.054438273112,175602,0.0723567008972,174373,0.209499359131,174365,0.216056982676,148077,0.197772264481,147175,0.216589689255,144131,0.239694356918,148085,0.250199000041,148613,0.252986987432,147395,0.275221347809,148919,0.297709306081,149298,0.319360335668,149298,0.319961309433,167484,0.0870903333028,165296,0.0853882630666,163304,0.0922070344289,156737,0.0994696617126,154247,0.109131018321,153828,0.11887105306,153728,0.125381946564,153563,0.155710935593,153531,0.181461016337,145330,0.315423647563,164128,0.137547969818,161092,0.186474005381,138100,0.75394765536,138008,0.760622262955,138008,0.769928057988,135304,0.931524038315,135304,0.960902690887,135304,1.01619664828,138476,0.908256371816,134412,1.03365365664,134428,1.05384532611,134428,1.0593966643,134428,1.06962831815,134428,1.08751765887,134428,1.12271602949,134428,1.17362236977,194611,0.243354320526,179980,0.161780277888,157239,0.220878998439,137670,0.60712369283,135565,0.947413682938,135565,0.948897043864,135565,0.947313308716,194611,0.111738681793,179984,0.160984992981,157158,0.222250302633,137618,0.610136985779,135573,0.92624036471,135573,0.925248702367,135573,0.927621603012,194546,0.109342654546,179984,0.160152673721,157158,0.220906734467,137618,0.605671326319,135573,0.925549666087,135573,0.925876696905,135573,0.924132664998
001_[xxx]xxx.xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,2047857,3.01996866862e-06,604077,0.900238355001,879790,0.0918837388357,867822,0.0958460172017,857787,0.103806336721,830815,0.13935303688,817121,0.153830687205,813236,0.176768700282,805409,0.212560653687,803619,0.29495493571,803619,0.296939611435,715628,0.531868298848,685037,0.582950671514,667826,0.637436628342,664226,0.687947670619,605104,0.766395012538,625149,0.787899335225,639230,0.833364009857,631975,0.848079999288,604077,0.892976681391,731469,0.233284314473,723930,0.238076368968,717999,0.248043378194,694471,0.286958058675,688452,0.314381996791,685834,0.335695664088,685337,0.35099196434,684192,0.429426987966,684067,0.435384988785,573945,2.71811334292,797036,0.5328810215,628376,0.688145001729,530460,1.87827761968,529824,1.89598099391,529824,1.91724832853,523476,2.21901901563,523476,2.26000666618,523476,2.33668804169,709088,2.09964068731,540980,2.88008300463,518680,3.0128780206,518224,3.06024694443,518224,3.09185703595,518224,3.12596599261,518224,3.17007931074,518224,3.25306598345,739003,0.167335351308,620690,0.349125941594,578105,0.653886000315,541301,1.37325994174,520928,2.68483130137,520928,2.68359239896,520928,2.68100237846,739003,0.162065664927,620481,0.361099322637,577631,0.662985642751,540881,1.38493998845,520625,2.65213004748,520625,2.65479969978,520625,2.65732733409,735950,0.17781329155,620481,0.361686309179,577631,0.662488698959,540881,1.383740743,520625,2.65893332163,520625,2.65234732628,520625,2.65064795812
002_[xxx]xxxxxxx.xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,347724,3.33786010742e-06,106488,0.115678707759,136984,0.0136956373851,135729,0.0142270723979,134768,0.015645980835,129606,0.0209777355194,127442,0.0233213106791,127169,0.0274773438772,125490,0.0324529806773,124991,0.0464516480764,124989,0.0467813014984,109844,0.093868970871,107621,0.0991679827372,107665,0.10950533549,106488,0.115153710047,106488,0.115700006485,106488,0.115068991979,106488,0.115150690079,106488,0.115323066711,106488,0.1154414018,120235,0.0406490166982,119375,0.0390246709188,118791,0.0422790050507,114738,0.0466143290202,113515,0.0513016382853,113278,0.0544450283051,113127,0.059911330541,113019,0.0710559686025,113013,0.0723086198171,104889,0.136927684148,124876,0.0836836496989,125840,0.11304696401,111388,0.271945635478,111388,0.273438294729,111388,0.282167673111,109992,0.374687671661,109992,0.405155022939,109992,0.458964347839,110308,0.3664346536,109616,0.399827003479,109616,0.399704297384,109616,0.401116371155,109616,0.409697294235,109616,0.427466630936,109616,0.456047614415,109616,0.511140028636,132326,0.109560330709,129282,0.139511028926,118201,0.169546683629,112119,0.274736960729,110002,0.433820327123,110002,0.432137648265,110002,0.433096647263,132326,0.103939294815,129320,0.135115305583,118228,0.168946027756,112245,0.275566339493,109994,0.430828332901,109994,0.430592616399,109994,0.430630366007,132369,0.0969839890798,129320,0.133703390757,118228,0.167534987132,112245,0.27205602328,109994,0.427640040716,109994,0.428720315297,109994,0.429585695267
003_[xxx]xxxxxx.xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,886285,3.33786010742e-06,307847,0.383380651474,409143,0.0416696866353,403667,0.0437072912852,398560,0.0472643375397,388296,0.0623416105906,382700,0.0697037378947,380989,0.0800369580587,377215,0.0973776976267,376462,0.138714631399,376452,0.139281352361,324587,0.234310388565,318645,0.247308731079,315656,0.270627339681,313769,0.28594271342,311804,0.302057345708,311917,0.31228129069,311676,0.324297984441,309891,0.348875284195,307847,0.380960702896,351913,0.109196662903,349091,0.112350702286,346355,0.116587956746,337240,0.132984638214,334953,0.145147323608,333673,0.157411019007,333404,0.165707031886,332757,0.223032395045,332721,0.226876656214,305921,0.349225997925,376468,0.240969657898,376528,0.361275275548,333432,0.982444047928,333432,0.971440315247,333432,0.986211299896,332576,1.10052831968,332576,1.13488403956,332576,1.18996898333,336164,0.868222395579,332136,1.06845100721,331800,1.07887196541,331800,1.07191197077,331800,1.08682632446,331800,1.11570668221,331800,1.14910968145,331800,1.21239598592,393492,0.132972399394,381340,0.240462303162,356597,0.364770968755,337619,0.75831302007,332740,1.06605601311,332740,1.06608899434,332740,1.06475901604,393492,0.127639293671,381375,0.240695953369,356626,0.369426329931,337652,0.762682358424,332722,1.06810164452,332722,1.06898832321,332722,1.06751267115,393535,0.126784642537,381375,0.239347378413,356626,0.366720358531,337652,0.760879993439,332722,1.06818970044,332722,1.06859366099,332722,1.06672064463
004_xxxx.xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,27448975,3.33786010742e-06,7259374,12.969181935,9666389,1.02036698659,9569877,1.06359100342,9494511,1.12760535876,9118465,1.59287261963,9023609,1.76870330175,8948451,2.1577026844,8868196,2.48172736168,8750112,3.34641639392,8748644,3.69760592779,7654374,8.08982268969,7473498,8.98217900594,7399156,9.7434946696,7353328,10.4460016886,7325105,11.0924946467,7306355,11.640580972,7288964,12.1608156363,7277791,12.633632342,7259374,13.1473150253,8287608,2.41910894712,8209422,2.41610272725,8131331,2.55703735352,7867656,3.04146496455,7792286,3.36363704999,7757935,3.69474800428,7743526,3.93534938494,7726792,4.99430592855,7725870,5.17064595222,7124634,20.0839823882,8881300,5.88251797358,8923196,8.95481769244,7788320,24.4068090121,7736936,27.0415040652,7679032,30.7786603769,7466892,44.4496386846,7428724,47.3054950237,7419796,48.0098853111,7748872,32.7908906142,7617432,40.3764986992,7575204,43.2709236145,7524948,46.4258653323,7467336,51.2935773532,7420772,55.6988660494,7383688,58.8089403311,7374624,59.4580790202,9200350,0.993028402328,8715010,4.06295800209,8212585,10.0993786653,7763280,21.2991683483,7392699,52.3324143092,7383522,53.3713256518,7383522,53.2629713217,9200350,0.985333601634,8714910,4.4593363603,8211984,10.4658896923,7762588,21.6714093685,7390511,52.7044419448,7381729,53.4784607093,7381729,53.4925139745,9199922,1.45122901599,8714910,4.50204165777,8211984,10.4907693068,7762588,21.7624893188,7390511,52.6268976529,7381729,53.5248483022,7381729,53.5140020053
005_[xxx]xxxxxxx.xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,376710,3.01996866862e-06,138971,0.117473602295,176322,0.017750342687,174504,0.0184163252513,172688,0.0197726885478,168657,0.0264753500621,166764,0.0290466149648,166268,0.0327256520589,165057,0.0396163463593,164842,0.0546553134918,164838,0.0545913378398,143546,0.0954943497976,141378,0.102643648783,138480,0.111299673716,138971,0.117510636648,138971,0.117237647374,138971,0.117826382319,138971,0.117254336675,138971,0.117465019226,138971,0.117435693741,153441,0.0472739537557,152318,0.0460419654846,151494,0.0496646563212,147370,0.0569983323415,146406,0.0638800462087,145957,0.0662442843119,145872,0.0685760180155,145680,0.0808622837067,145677,0.0822277069092,137524,0.149078687032,163264,0.105828682582,162616,0.144125938416,145560,0.362999041875,145560,0.362900972366,145560,0.370952367783,145300,0.411665360133,145300,0.442767063777,145300,0.496924638748,146948,0.357553958893,144896,0.401072661082,144896,0.400351285934,144896,0.400575399399,144896,0.409540335337,144896,0.426527659098,144896,0.45875064532,144896,0.512708346049,170263,0.1113606294,167207,0.150853633881,154636,0.187633037567,146994,0.335818052292,145548,0.44565431277,145548,0.445587317149,145548,0.44525829951,170263,0.106166680654,167233,0.147186279297,154655,0.187772989273,147016,0.334966023763,145506,0.443614721298,145506,0.443003336589,145506,0.443792025248,170339,0.0990273157756,167233,0.145653327306,154655,0.18642338117,147016,0.333408991496,145506,0.441204388936,145506,0.442349672318,145506,0.441355307897
006_[xxx]xxxxxx.xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,487553,3.65575154622e-06,171572,0.159917990367,223780,0.0225032965342,221014,0.0235550403595,218784,0.0252850055695,213067,0.0337456067403,210471,0.0372986793518,209723,0.042756319046,207752,0.051672299703,207477,0.0715800126394,207477,0.0721820195516,179659,0.126528978348,176828,0.131415685018,174503,0.140829404195,174017,0.151304960251,171572,0.161115725835,171572,0.160152673721,171572,0.160279671351,171572,0.160930395126,171572,0.160235643387,194559,0.0588526725769,193166,0.0573933124542,192109,0.0654916763306,186723,0.0750513076782,185586,0.0804759661357,185021,0.0851890246073,184883,0.088919321696,184576,0.109359025955,184554,0.110152403514,170500,0.189848661423,206800,0.134611288706,206628,0.188362360001,183908,0.484002987544,183908,0.484085003535,183908,0.494208971659,183324,0.561786731084,183324,0.591938654582,183324,0.646452665329,185224,0.471283356349,182848,0.544848680496,182848,0.541278998057,182848,0.541122674942,182848,0.552525997162,182848,0.571571667989,182848,0.608697334925,182848,0.657542705536,215938,0.116326729457,211051,0.167108297348,196152,0.216569026311,186223,0.406772931417,183551,0.580702622732,183551,0.582006613413,183551,0.581438064575,215938,0.110205332438,211082,0.163865645727,196179,0.218308289846,186290,0.407505671183,183578,0.582318623861,183578,0.582600990931,183578,0.582133372625,215988,0.10444132487,211082,0.162370681763,196179,0.217087984085,186290,0.405249993006,183578,0.580951372782,183578,0.580929040909,183578,0.580984671911
007_[xxx]xxxxxxx.xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,850909,3.33786010742e-06,292976,0.346653938293,369572,0.0377046267192,366424,0.0393807093302,363865,0.0426406860352,348361,0.0568253199259,344075,0.0618429978689,343179,0.0701180299123,339951,0.0822083950043,338958,0.122797330221,338951,0.125939289729,298827,0.212536334991,296666,0.232803662618,295560,0.242864608765,296286,0.264008283615,293463,0.269920984904,294368,0.28643099467,293037,0.314327955246,294194,0.338847319285,292976,0.345039049784,321646,0.0991563796997,320345,0.105941295624,319306,0.109184026718,309684,0.126139720281,307968,0.132866621017,307581,0.138194322586,307235,0.144700050354,307044,0.17039736112,307029,0.176095962524,286293,0.34261059761,346436,0.224741299947,341420,0.319488366445,300412,0.845892270406,300412,0.835621356964,300412,0.848834673564,296748,0.993229707082,296748,1.02670995394,296748,1.08386802673,305568,0.847544987996,297532,1.02365899086,296224,1.03403266271,296224,1.02325638135,296224,1.03827532132,296224,1.06096633275,296224,1.10469802221,296224,1.15126601855,352766,0.129726012548,339092,0.227358341217,321078,0.342067321142,304514,0.690313021342,296952,0.998696327209,296952,1.00147167842,296952,1.00024731954,352766,0.124401330948,339125,0.227606693904,321106,0.345981677373,304557,0.694049278895,296780,1.00331966082,296780,1.00230964025,296780,1.00239133835,352821,0.123350381851,339125,0.226397275925,321106,0.345574935277,304557,0.6911500295,296780,1.00063538551,296780,0.999700307846,296780,1.00167528788
008_[xxx]xxxxxxx.xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,343198,3.01996866862e-06,127751,0.105745315552,166786,0.0167960325877,165002,0.0176053841909,163775,0.0192179679871,159786,0.0254153410594,158865,0.0286792914073,158480,0.0327790578206,156855,0.0407230059306,156729,0.0540683269501,156729,0.0542386372884,134114,0.0875509579976,131198,0.0919543902079,129881,0.102419376373,127751,0.10527865092,127751,0.104686021805,127751,0.105848709742,127751,0.104862689972,127751,0.105268319448,127751,0.105155944824,146459,0.0433893203735,145035,0.0424120426178,143779,0.0463539759318,139692,0.0527860323588,138692,0.0598820050557,138276,0.0649030208588,138190,0.0676000118256,138095,0.0854489803314,138086,0.0859417120616,127165,0.135273297628,154768,0.101751963298,152288,0.136054039001,136480,0.336822668711,136480,0.338624954224,136480,0.347890297572,136412,0.388644695282,136412,0.417986710866,136412,0.47012702624,139708,0.320666313171,136088,0.374691963196,136088,0.373781363169,136088,0.374780019124,136088,0.384222348531,136088,0.40233763059,136088,0.432410001755,136088,0.487000624339,160988,0.110291004181,156532,0.147376378377,146233,0.182394981384,138977,0.315741697947,136632,0.411029338837,136632,0.412599643071,136632,0.412365357081,160988,0.104672352473,156566,0.143378655116,146262,0.181193351746,138991,0.315193335215,136653,0.411096652349,136653,0.412399371465,136653,0.411264340083,161037,0.0985143184662,156566,0.142110029856,146262,0.179251670837,138991,0.313049952189,136653,0.410062392553,136653,0.409775972366,136653,0.409747362137
009_[xxx]xxxxxxxxxxxxx.xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,557198,3.01996866862e-06,189149,0.210220336914,244811,0.0249186356862,241955,0.0261283715566,239702,0.0282329718272,232830,0.0380736986796,229120,0.0416719913483,228136,0.0480190118154,226477,0.0576053460439,226167,0.0795753002167,226167,0.0799225966136,200410,0.150122006734,196427,0.161966323853,193464,0.172226985296,193238,0.181164662043,191330,0.203890959422,189149,0.213178714116,189149,0.213455994924,189149,0.213206291199,189149,0.21307905515,210369,0.0649349689484,208871,0.0665090084076,207680,0.072003364563,201268,0.0830796559652,200100,0.0885820388794,199484,0.0939033031464,199349,0.0983013312022,199025,0.117196639379,198987,0.118388732274,188626,0.218050638835,224952,0.149176677068,219604,0.208290338516,195372,0.528985023499,195372,0.528147379557,195372,0.540912707647,194772,0.607064326604,194772,0.639112710953,194772,0.69566933314,201556,0.537322362264,194084,0.636022011439,194076,0.633273363113,194076,0.631827274958,194076,0.644240299861,194076,0.664596001307,194076,0.695385297139,194076,0.751597642899,232970,0.119257926941,224085,0.182927370071,207827,0.24937136968,196991,0.464324951172,194898,0.642029364904,194898,0.643920342127,194898,0.642560005188,232970,0.114154338837,223872,0.180164337158,207632,0.247074683507,196861,0.460823694865,194839,0.613568703334,194839,0.612713654836,194839,0.611704985301,232635,0.109146674474,223872,0.178818702698,207632,0.245684305827,196861,0.4580570062,194839,0.611045678457,194839,0.612032651901,194839,0.61225271225
010_[xxx]xxxxxxxx.xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,426103,3.33786010742e-06,141109,0.140085617701,192156,0.0199309984843,189129,0.0210976600647,186487,0.0231116612752,181772,0.0303183396657,178709,0.0348370075226,177768,0.0411766370138,176030,0.0501680374146,175570,0.0670464038849,175570,0.0669887065887,149596,0.110224962234,145448,0.121217012405,144116,0.124087333679,142526,0.137094020844,141109,0.138765652974,141109,0.139693339666,141109,0.13858071963,141109,0.138993342717,141109,0.139189958572,168967,0.0508232911428,166635,0.0497612953186,164780,0.0548553466797,159988,0.0627036889394,158239,0.0716703732808,157474,0.0794143676758,157127,0.0850876172384,156802,0.107687711716,156788,0.109622955322,140841,0.161686738332,176348,0.116072654724,174896,0.163638989131,154180,0.433755318324,154180,0.434438387553,154180,0.445425987244,153796,0.505693594615,153796,0.53528936704,153796,0.59269563357,156944,0.424697001775,153652,0.491518338521,153652,0.488816976547,153652,0.491258064906,153652,0.504861275355,153652,0.523103634516,153652,0.550659020742,153652,0.610303958257,185228,0.114173650742,179029,0.156396309535,167127,0.198611338933,157650,0.373680273692,154015,0.524566650391,154015,0.524936993917,154015,0.5241903464,185228,0.109036684036,179058,0.153029282888,167160,0.199064334234,157663,0.373500347137,154069,0.52596004804,154069,0.524818261464,154069,0.524915297826,185267,0.102713664373,179058,0.152018706004,167160,0.197426319122,157663,0.372691313426,154069,0.523350636164,154069,0.522581974665,154069,0.522647062937
011_xxxxxxxx.xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,464152,3.25838724772e-06,151918,0.157057285309,206072,0.0212206840515,202826,0.0220113595327,199679,0.0239336490631,194154,0.0317169825236,190696,0.0359466870626,189687,0.0413093566895,187337,0.0498116811117,187100,0.0707077185313,187100,0.0711353619893,160010,0.119136651357,157487,0.12774236997,154368,0.138047297796,154067,0.149930000305,151918,0.157948652903,151918,0.15739496549,151918,0.158179998398,151918,0.157238006592,151918,0.158164978027,177430,0.0549709796906,175507,0.0531193415324,174104,0.061646382014,169111,0.0694800217946,167995,0.0757676760356,167208,0.0835666656494,167034,0.0875817139943,166627,0.112145026525,166618,0.114480018616,151585,0.175099372864,188128,0.125005642573,187468,0.175293604533,165932,0.472104390462,165932,0.469990332921,165932,0.483726342519,165528,0.546470721563,165528,0.577178001404,165528,0.630495627721,168444,0.46871805191,165552,0.544052680333,165552,0.542781352997,165552,0.542957305908,165552,0.55561598142,165552,0.575296719869,165552,0.605521678925,165552,0.660842021306,197519,0.114515384038,191765,0.160530726115,178598,0.206696987152,168781,0.396953662237,165706,0.579008340836,165706,0.579175313314,165706,0.579344272614,197519,0.109106302261,191798,0.157284975052,178624,0.208052953084,168803,0.398005962372,165742,0.579890330633,165742,0.580519676208,165742,0.580943346024,197557,0.103033304214,191798,0.156039317449,178624,0.206596692403,168803,0.39610004425,165742,0.580171028773,165742,0.57838066419,165742,0.578601678212
012_[xxx]xxxxx.xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,361834,3.33786010742e-06,128202,0.112853686015,171268,0.0170609951019,169417,0.0178686777751,167502,0.0192506313324,163790,0.0255043506622,161927,0.0284573237101,161453,0.0322399934133,160260,0.0396526654561,160129,0.0534596443176,160127,0.0535340309143,136154,0.0911283493042,132000,0.0986493428548,130912,0.105876366297,128202,0.112233002981,128202,0.112128019333,128202,0.112199068069,128202,0.112258672714,128202,0.111984650294,128202,0.112569650014,149166,0.0447970231374,147644,0.0436920324961,146680,0.0476373831431,142508,0.0542519887288,141476,0.0614703496297,140954,0.0649263064067,140858,0.0679256916046,140591,0.0832873185476,140575,0.0839296181997,127893,0.138667345047,158180,0.102818330129,156956,0.140914042791,140056,0.358757654826,140056,0.359344959259,140056,0.368621349335,139784,0.408281326294,139784,0.437644322713,139784,0.494033654531,142280,0.341463645299,139544,0.38759636879,139544,0.387711286545,139544,0.389230012894,139544,0.398124376933,139544,0.416098038356,139544,0.44660671552,139544,0.499514977137,165225,0.111728986104,161341,0.149616638819,149837,0.185121377309,142385,0.335449298223,140030,0.431308666865,140030,0.432657639186,140030,0.431744734446,165225,0.106058597565,161372,0.145345687866,149863,0.184810320536,142404,0.335959355036,140049,0.431728680929,140049,0.432997067769,140049,0.431774695714,165261,0.0991646448771,161372,0.144528309504,149863,0.183138688405,142404,0.33323097229,140049,0.429291327794,140049,0.430337985357,140049,0.429886341095
013_[xxx]xxxxxxxx.xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,2367248,3.33786010742e-06,762739,0.970229705175,953971,0.0995330015818,946200,0.103853305181,940114,0.112287680308,891613,0.151594003042,878137,0.163382291794,874379,0.185925960541,861607,0.224725961685,858638,0.342834313711,858634,0.34716629982,790666,0.606861988703,783356,0.655264059703,769840,0.716651678085,774232,0.769816001256,773321,0.807423988978,764683,0.865319331487,759704,0.905572970708,753943,0.976304372152,762739,0.968438307444,816208,0.27517469724,811477,0.279240687688,807689,0.286258300145,779943,0.332745949427,774658,0.348938624064,773569,0.363030672073,773229,0.373709996541,772956,0.40128493309,772869,0.412823994954,739751,1.21033294996,880800,0.571295976639,828240,0.82680829366,704676,2.3394056956,702240,2.38181869189,702244,2.42264731725,697764,2.72992499669,697752,2.75528899829,697752,2.81925932566,776304,2.56107632319,715224,3.35021328926,697820,3.52515832583,695460,3.60043271383,695444,3.62870637576,695444,3.64439630508,695444,3.67955271403,695444,3.74074665705,882826,0.182733694712,805812,0.45224738121,756284,0.83020567894,706783,1.84985566139,695917,2.92210904757,695917,2.92689967155,695917,2.92773628235,882826,0.177338997523,805817,0.467533032099,756124,0.8459760348,706865,1.86116671562,696020,2.92873064677,696020,2.93790499369,696020,2.92502268155,880854,0.196885029475,805817,0.467125654221,756124,0.844516674678,706865,1.85720364253,696020,2.93305397034,696020,2.93247532845,696020,2.93913197517
014_[xxx][xx]xxxxxxxxxxx.xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,326781,3.33786010742e-06,111212,0.103417952855,150049,0.0148503780365,148252,0.0157969792684,146917,0.0167676607768,143130,0.0223159790039,141634,0.0249670346578,141176,0.028602997462,139798,0.035150607427,139627,0.0477820237478,139627,0.0478786627452,119973,0.0855523745219,117199,0.0889569918315,113569,0.100436687469,111212,0.103417396545,111212,0.103776375453,111212,0.103581984838,111212,0.10347533226,111212,0.103824059168,111212,0.103361686071,121131,0.0352636973063,119954,0.0381276607513,119127,0.0411059856415,115419,0.0451350212097,114605,0.0530200004578,114290,0.0556650161743,114211,0.0583553314209,114004,0.0727223555247,113996,0.0732429822286,111099,0.125090281169,134568,0.0890456835429,124392,0.114905675252,111576,0.286869366964,111576,0.289586941401,111576,0.30029630661,111296,0.344510714213,111296,0.37437693278,111296,0.428893009822,121196,0.3246336778,111060,0.375827948252,111060,0.377190589905,111060,0.378487269084,111060,0.387852668762,111060,0.404833396276,111060,0.435703357061,111060,0.490557670593,132083,0.110198974609,129007,0.140112002691,118512,0.168809652328,112672,0.281308015188,111556,0.397974332174,111556,0.397160371145,111556,0.39673670133,132083,0.104707956314,129007,0.135298013687,118514,0.167781035105,112730,0.279334624608,111609,0.392882267634,111609,0.393016020457,111609,0.392207622528,132145,0.0966910521189,129007,0.134274323781,118514,0.16642165184,112730,0.278923988342,111609,0.390572627385,111609,0.391095638275,111609,0.391029993693
015_[xxx]xxxxxxx.xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,2085928,3.01996866862e-06,530661,0.891000986099,715483,0.0753326416016,704822,0.0777110258738,696296,0.0845116774241,667018,0.115254958471,654697,0.127727667491,650948,0.145977338155,647849,0.167882998784,642876,0.230111996333,642873,0.233955065409,551167,0.550000667572,542047,0.6059923172,538831,0.655155738195,536604,0.702752033869,535690,0.740576346715,534394,0.765094359716,531843,0.818444728851,531104,0.844652016958,530661,0.8940076828,611538,0.222952683767,605329,0.228107690811,599428,0.236353397369,580171,0.266080379486,573237,0.288308938344,570020,0.313507636388,569316,0.33452129364,568684,0.380050341288,568585,0.397667725881,525496,0.90252105395,656576,0.437943696976,660852,0.657508691152,568940,1.93822566668,567344,1.9727760156,567344,1.99772802989,555128,2.73934896787,555128,2.77848140399,555128,2.8476263682,576508,2.16716003418,565788,2.61933334668,555772,2.82379539808,553868,2.90256071091,553868,2.93331694603,553868,2.95986763636,553868,3.01298999786,553868,3.0684996446,678623,0.165254592896,646805,0.383563995361,605985,0.661924997965,575137,1.47200862567,554571,2.67778126399,554571,2.68839836121,554571,2.68239005407,678623,0.160084009171,646683,0.39607334137,605715,0.673888683319,575000,1.48583539327,554503,2.67855970065,554503,2.67176437378,554503,2.67573062579,676048,0.175586303075,646683,0.395020325979,605715,0.672259012858,575000,1.48505703608,554503,2.67425966263,554503,2.68117666245,554503,2.67160336177
016_[xxx]xxxxxxxxxx.xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,1107694,3.01996866862e-06,383763,0.442148685455,486057,0.0495393276215,480466,0.0520072778066,476206,0.0558689435323,457740,0.0746640364329,450755,0.0815083185832,448836,0.0931946436564,444552,0.112357060115,443556,0.164737304052,443555,0.166548967361,400225,0.281499306361,393874,0.29874531428,391810,0.325926701228,382769,0.356666962306,385493,0.371673027674,391583,0.383790334066,385935,0.409466028214,384060,0.422945340474,383763,0.441782315572,403181,0.131817340851,400677,0.13424595197,398717,0.137248595556,386169,0.159005006154,384037,0.170012633006,383072,0.176849683126,382825,0.182829300563,382423,0.21068294843,382382,0.216826995214,374370,0.481815656026,429756,0.278385003408,432652,0.416351318359,374508,1.10964465141,374500,1.09666307767,374500,1.11151496569,373196,1.24190330505,373196,1.27653201421,373196,1.33746059736,382440,1.10010099411,380280,1.29793667793,372736,1.33462333679,372744,1.32097665469,372744,1.34938033422,372744,1.36836004257,372744,1.39842939377,372744,1.45887001355,445946,0.139962991079,426558,0.272591352463,399458,0.44246061643,377362,0.922033945719,373309,1.24782760938,373309,1.24883596102,373309,1.24776434898,445946,0.134182691574,426323,0.274286031723,399145,0.439799308777,377019,0.916620651881,373199,1.18321832021,373199,1.1842666467,373199,1.185044686,440174,0.134839693705,426323,0.273126999537,399145,0.43821032842,377019,0.917019287745,373199,1.18320902189,373199,1.18345197042,373199,1.18050201734
